ID,B1,B2,B3,B4,B5,B6,B7,NDWI,NDVI,MNDWI,NDBI,elevation,LULC
2320_0,730,992,1140,2714,2802,3000,1849,-0.01595359,0.40840685,-0.477069056,0.01595359,930,4
2328_0,651,1020,1285,2275,2367,2950,1888,-0.019819044,0.278089888,-0.397697077,0.019819044,2961,4
2329_0,761,882.5,842.5,2302,1792,2942,963,0.124572545,0.464143743,-0.340063563,-0.124572545,80,4
2330_0,748,957,1497,2098,2757,2945,2330,-0.135736354,0.167176634,-0.484652666,0.135736354,664,4
2334_0,741,999,964.5,2171,1933,2913,1340,0.057992203,0.384787115,-0.318553888,-0.057992203,248,4
2342_0,518,668,694,1504,1589,2847,1033,-0.02748141,0.368516833,-0.408063802,0.02748141,1288,4
2343_0,493,744,897,3210,2664,2975,1616,0.092951992,0.563184806,-0.563380282,-0.092951992,895,4
2355_0,470,668,705,2115,2132.5,2985,1301.5,-0.004120071,0.5,-0.522942332,0.004120071,1555,4
2361_0,536.5,830,1056,2210.5,2402.5,2949.5,1876,-0.041621504,0.3534364,-0.486465584,0.041621504,1845,4
2364_0,700.5,879.5,1054.5,1643.5,2030.5,2886,1664.5,-0.105334785,0.218309859,-0.395532646,0.105334785,1040,4
2366_0,633,1016,1464,2472,3167,2970,2291,-0.123248803,0.256097561,-0.514224241,0.123248803,1332,4
2375_0,938,1173,1042,2233,2477,2960,1688,-0.051804671,0.363664122,-0.357260274,0.051804671,95,4
2376_0,742.5,1013.5,1198,2283.5,2364,2987.5,1837.5,-0.01732114,0.311790895,-0.399851962,0.01732114,216,4
2378_0,331.5,466,390.5,2515.5,1459.5,2902,723.5,0.265660377,0.731245699,-0.515969878,-0.265660377,1128,4
2383_0,997.5,1203.5,1378.5,2815.5,2561,2959.5,1995,0.047335627,0.342632332,-0.360605658,-0.047335627,111,4
2384_0,695,901,1020,2632,2557,2955,1640,0.014453652,0.441401972,-0.478889532,-0.014453652,104,4
2389_0,713,827,797.5,2082.5,1921.5,2942,1100,0.04020979,0.446180556,-0.398217209,-0.04020979,626,4
2393_0,852.5,1029.5,1030,2388,2542,2977.5,1608.5,-0.031237323,0.397308367,-0.42349153,0.031237323,128,4
2395_0,547,701.5,692.5,2232.5,1641.5,2967.5,982.5,0.152555498,0.526495726,-0.401195049,-0.152555498,229,4
2396_0,423.5,643.5,809,1976,2166,2954,1522,-0.04587156,0.419030521,-0.541911372,0.04587156,1745,4
2401_0,967,1169,1244,1991,2228,2965,1575,-0.056174449,0.230911901,-0.311745658,0.056174449,136,4
2403_0,666.5,954,1136.5,2984,3083,3026.5,2077.5,-0.016317785,0.448367917,-0.527371811,0.016317785,1657,4
2406_0,618,920,1006,2547,2602,2955,1813,-0.010681686,0.433717985,-0.477569563,0.010681686,1754,4
2411_0,1213.5,1486.5,1638.5,2509.5,3353,2952,2715,-0.143880597,0.209980714,-0.385680339,0.143880597,131,4
2415_0,915,1177,1538.5,2747.5,4142,2942,3189,-0.202409464,0.282081195,-0.557435608,0.202409464,1214,4
2417_0,660,939,1055,2924,2931,2975,1900,-0.001195559,0.469716009,-0.514728682,0.001195559,1225,4
2419_0,632,638,578,1306,1024,2934,728,0.121030043,0.38641189,-0.232250301,-0.121030043,276,4
2421_0,624,920,1240,2605,3491,2975,2624,-0.145341207,0.355006502,-0.582861029,0.145341207,1565,4
2423_0,1056,1172,1149.5,2188.5,2427,2900,1509.5,-0.051673708,0.31126423,-0.348707974,0.051673708,166,4
2433_0,928.5,1150.5,1247.5,2361.5,2364.5,2954.5,1617,-6.35E-04,0.308672763,-0.345376956,6.35E-04,106,4
2434_0,508.5,624,715.5,1546.5,1614.5,2937,1065.5,-0.02151218,0.367374005,-0.442483806,0.02151218,1453,4
2438_0,697,1049,1300,2307,2768,3072,2025,-0.090837438,0.279179373,-0.450353681,0.090837438,667,4
2455_0,486,704,890,2723,2742,2965,1772,-0.00347667,0.507334625,-0.591410331,0.00347667,2294,4
2459_0,1049,1203,1241.5,2364,2362,2954.5,1663,4.23E-04,0.311329913,-0.325105189,-4.23E-04,110,4
2460_0,203,391,309,1435,1000,2897,491,0.178644764,0.645642202,-0.437814522,-0.178644764,1663,4
2462_0,689.5,856,839,2153.5,2068,2965,1350,0.020253464,0.439264829,-0.414500684,-0.020253464,108,4
2463_0,521,832,967,2719,3012,2970,1879,-0.051125458,0.475311991,-0.567117586,0.051125458,1040,4
2465_0,713,1114,1460,3112,4136,2965,2752,-0.141280353,0.361329834,-0.575619048,0.141280353,996,4
2471_0,275,405.5,462.5,2071,1476,2844.5,839,0.167747392,0.634892441,-0.568960935,-0.167747392,2139,4
2474_0,838,1244.5,1575,2600.5,3301.5,3034.5,2736,-0.118773297,0.245599329,-0.452485702,0.118773297,660,4
2477_0,392,568,610,1932,1727,2918,1023,0.056026237,0.520062943,-0.505010893,-0.056026237,976,4
2478_0,478,497,390,1271,600,2864,267,0.358631748,0.530403371,-0.093892434,-0.358631748,612,4
2483_0,427,598,666,1914,1847,2960,1412,0.017814411,0.48372093,-0.510838446,-0.017814411,800,4
2484_0,438,674,826,2479,2583,2913,1591,-0.020545239,0.500151286,-0.586122198,0.020545239,2645,4
2486_0,1036.5,1356.5,1420,2646,2918,2985,2320.5,-0.048885694,0.30152484,-0.365305884,0.048885694,152,4
2490_0,934,986,930,2085,1952,2902.5,1374.5,0.032945256,0.383084577,-0.328795099,-0.032945256,251,4
2497_0,679,940,1191,2761,3090,2908,1861,-0.056229704,0.397267206,-0.533498759,0.056229704,1236,4
2499_0,731,919.5,1019,2013.5,2072.5,2995,1446.5,-0.01443955,0.327947238,-0.385360963,0.01443955,192,4
2501_0,535,861,1103,2552,3167,2990,2251,-0.107536283,0.396443228,-0.572492552,0.107536283,2240,4
2502_0,735.5,1124,1584,2989,3598.5,3002.5,2629,-0.092523719,0.307238137,-0.523980942,0.092523719,2017,4
2504_0,452,745,861,2331,2566,2897,1579,-0.047988564,0.460526316,-0.549984899,0.047988564,1730,4
2509_0,1046,1286,1404,2390,1890,2950,1232,0.11682243,0.259884027,-0.190176322,-0.11682243,76,4
2513_0,799.5,970.5,954,2121.5,1820,2936,1249,0.076493721,0.379613071,-0.30442573,-0.076493721,265,4
2518_0,551,784,1036,2524,2860,2934,1902,-0.062407132,0.417977528,-0.569703622,0.062407132,1968,4
2521_0,348,444.5,494.5,1540.5,1338.5,2863.5,827,0.070163251,0.514004914,-0.501402131,-0.070163251,1998,4
2523_0,689,808,821,1962,2127,2965,1529,-0.040352164,0.40998922,-0.449403748,0.040352164,278,4
2529_0,917,1151,1169,1996,1945,2975,1456,0.012940878,0.261295419,-0.256459948,-0.012940878,81,4
2530_0,759,1117.5,1283.5,2353,2707.5,3029.5,2031.5,-0.070052366,0.294101471,-0.415686275,0.070052366,913,4
2532_0,420,543,583,2139,1761,2924,877,0.096923077,0.571638501,-0.528645833,-0.096923077,1540,4
2538_0,683,967.5,1206,1988.5,1993,2947,1429.5,-0.001130227,0.244952262,-0.34639419,0.001130227,1450,4
2542_0,940,1127,1206,2329,2732,2955,1804,-0.079628532,0.317680339,-0.415910858,0.079628532,105,4
2544_0,664,1070,1424,2592,3151,3039,2388,-0.097335887,0.290836653,-0.493011135,0.097335887,1388,4
2548_0,922,1288,1461,2588,2441,2985,1827,0.029230463,0.278340331,-0.309198176,-0.029230463,83,4
2550_0,788,1053,1023,2270,2234,2908,1663,0.007992895,0.378682053,-0.359294189,-0.007992895,360,4
2551_0,768,1043,1052,2192,2124,2995,1564,0.015755329,0.351418002,-0.341332491,-0.015755329,149,4
2559_0,799,956.5,846.5,2598.5,1955,2954.5,1161,0.141319864,0.508563135,-0.342950369,-0.141319864,132,4
2561_0,718.5,860.5,903,2331,2047.5,2944,1257,0.064748201,0.441558442,-0.408184319,-0.064748201,845,4
2566_0,570,813,1023,2325,2885,2945,1799,-0.107485605,0.388888889,-0.560302866,0.107485605,1396,4
2573_0,626,882,956,2471,2276,2955,1470,0.041078576,0.442077619,-0.441418619,-0.041078576,492,4
2577_0,630,929,1252,2591,3187,2975,2232,-0.103149879,0.348425709,-0.548590865,0.103149879,1403,4
2578_0,217.5,258.5,268.5,772.5,805.5,2842,550.5,-0.020912548,0.484149856,-0.514097744,0.020912548,2849,4
2579_0,625,785,829,2223,1916,2970,1383,0.074172505,0.456749672,-0.418733802,-0.074172505,156,4
2581_0,813,1032,961,2300,2013,2965,1494,0.06654301,0.410610242,-0.322167488,-0.06654301,77,4
2582_0,922.5,1144,1247,2565,2412.5,2975,1919.5,0.03063787,0.345750262,-0.356670884,-0.03063787,67,4
2586_0,758,908,878,2548,1877,2955,1118,0.151638418,0.48744892,-0.347935368,-0.151638418,409,4
2591_0,995,1185.5,1324,2053.5,2650,2960,2121.5,-0.126820453,0.215988157,-0.381827663,0.126820453,105,4
2594_0,887,1156,1304,2393,2340,2950,1783,0.011197972,0.294563159,-0.338672769,-0.011197972,81,4
2596_0,845,1044,993,2078,1953,2960,1303,0.031009675,0.353305112,-0.303303303,-0.031009675,85,4
2600_0,431,627,710.5,1595.5,1894.5,2946.5,1397.5,-0.085673352,0.38378144,-0.502676978,0.085673352,638,4
2601_0,524,783,772,2098,1998,2918,1293,0.024414063,0.462020906,-0.436893204,-0.024414063,1758,4
2603_0,743,948,990,2261,1955,2897,1325,0.072580645,0.390956629,-0.346882535,-0.072580645,848,4
2605_0,637.5,932.5,1076.5,2358,2400,2992.5,1754,-0.008827238,0.373125637,-0.44036009,0.008827238,152,4
2610_0,362,467,518,1472,1035,2929,715,0.174311927,0.479396985,-0.37816245,-0.174311927,1173,4
2622_0,642,919,928,2344,2521,3010,1605,-0.036382323,0.432762836,-0.465697674,0.036382323,143,4
2623_0,865.5,1205,1317.5,2574.5,2569.5,2985,1905.5,9.72E-04,0.322970195,-0.361504835,-9.72E-04,92,4
2630_0,650,818,773,2752,2246,2934,1241,0.101240496,0.56141844,-0.466057441,-0.101240496,872,4
2632_0,697,966,1224.5,2177,2522,2918.5,1857,-0.073419877,0.280023519,-0.446100917,0.073419877,563,4
2634_0,390.5,555.5,623.5,2022,1884.5,2912,1195,0.035197747,0.528633529,-0.544672131,-0.035197747,2208,4
2635_0,1233,1593.5,1671.5,2436.5,2606.5,2970,1694,-0.033710093,0.186222006,-0.241190476,0.033710093,97,4
2642_0,429,660,694,2295,2148,2945,1266,0.033085753,0.535630646,-0.52991453,-0.033085753,875,4
2643_0,488,766,769,2792,2646,2970,1444,0.026848106,0.568098849,-0.550996483,-0.026848106,999,4
2646_0,825,994,1012,2613,2168,2950,1298,0.093076762,0.441655172,-0.371283997,-0.093076762,140,4
2648_0,941,1250.5,1394.5,2418.5,2876,2986.5,2199.5,-0.086410426,0.268554944,-0.393917363,0.086410426,807,4
2649_0,622,862,900,2407,1854,3005,1275,0.129781741,0.45570003,-0.365243004,-0.129781741,199,4
2655_0,792,930,871,2290,1874,2975,1054,0.099903939,0.448908573,-0.336661912,-0.099903939,124,4
2660_0,848,1056,1256,2499,2741,3000,2048,-0.046183206,0.3310253,-0.443771398,0.046183206,86,4
2662_0,1002,1291,1516,2191,2908,2990,2475,-0.140615807,0.182087942,-0.385091688,0.140615807,297,4
2663_0,445.5,700,630.5,3472.5,1948.5,2942,910,0.281128943,0.692663904,-0.471398905,-0.281128943,848,4
2665_0,500,723,911,2162,2230,2965,1577,-0.015482696,0.407094045,-0.51032848,0.015482696,1865,4
2666_0,669,997,1198.5,2410,2505,3086,1687,-0.019328586,0.33573507,-0.430611079,0.019328586,776,4
2675_0,490,697,796,2673,2387,2902,1425,0.056521739,0.54107812,-0.547989624,-0.056521739,1846,4
2676_0,844.5,1101.5,1301.5,2467.5,2367.5,2955,1729.5,0.020682523,0.30936588,-0.364946671,-0.020682523,452,4
2678_0,896.5,1074,1277.5,2190,2741,3036.5,2312.5,-0.11174204,0.263157895,-0.436959371,0.11174204,141,4
2680_0,766,958,1031,2419,2028,2990,1186,0.087924443,0.402318841,-0.358338915,-0.087924443,110,4
2681_0,536.5,711,754,1945.5,2008.5,2902.5,1264.5,-0.015933232,0.441378033,-0.477109763,0.015933232,754,4
2682_0,586,732.5,746,1999.5,1740.5,2987.5,1054.5,0.069251337,0.456565289,-0.407602103,-0.069251337,193,4
2683_0,381,617,718,2380.5,2126,3000,1234.5,0.056473982,0.536549944,-0.550127598,-0.056473982,1996,4
2689_0,525,792,978,2503,2527,3029,1919,-0.004771372,0.438092502,-0.522747816,0.004771372,1097,4
2692_0,417.5,655.5,740.5,2164.5,2276.5,2924,1408.5,-0.025219545,0.490189329,-0.552864939,0.025219545,2231,4
2695_0,577,593,565,1434,1103,2950,637,0.130469058,0.434717359,-0.300707547,-0.130469058,413,4
2700_0,864,1075,1070,2397,2225,2990,1596,0.037213328,0.382751658,-0.348484848,-0.037213328,106,4
2702_0,1306,1600,1836.5,2038,2235.5,2957.5,1987,-0.046215046,0.052006711,-0.165688958,0.046215046,745,4
2705_0,601,856,897,2769,2157,2955,1188,0.124238733,0.510638298,-0.431795553,-0.124238733,117,4
2717_0,873.5,1035.5,1029.5,1717.5,1230.5,2957.5,775.5,0.165196744,0.250455042,-0.086054722,-0.165196744,76,4
2723_0,534.5,616,612,2261,1761,2947.5,930,0.124316261,0.573964497,-0.481699621,-0.124316261,884,4
2724_0,824,1026,1014,2261,1930,2960,1227,0.078978764,0.380763359,-0.305818674,-0.078978764,117,4
2725_0,973,1251,1244,2566,2545,2934,1694,0.004108785,0.346981627,-0.340885142,-0.004108785,83,4
2737_0,543,840,1039,2649,2421,2985,1644,0.044970414,0.436550976,-0.484820607,-0.044970414,1664,4
2749_0,812,976,1065,2592,2683,2955,1739,-0.017251185,0.417555373,-0.466520907,0.017251185,92,4
2750_0,867,1098,1090,2574,2325,2990,1406,0.050826699,0.405021834,-0.358457493,-0.050826699,113,4
2751_0,838,1004,1068,2365,2225,2950,1744,0.030501089,0.37780367,-0.378135646,-0.030501089,129,4
2752_0,580,803,870,2326,2205,2995,1544,0.026704922,0.455569462,-0.466090426,-0.026704922,181,4
2755_0,324,372,284,1382,976,2902,457,0.172179813,0.659063625,-0.448071217,-0.172179813,1250,4
2765_0,553,707,681,2826,2199,2902,1177,0.124776119,0.611633875,-0.513420509,-0.124776119,768,4
2772_0,545,819,970,2938,2692,2929,1597,0.043694494,0.503582395,-0.533466249,-0.043694494,1403,4
2779_0,503,661.5,553,2130,1643.5,2960,821.5,0.128925401,0.587774879,-0.426030369,-0.128925401,77,4
2782_0,448.5,552,601,1819,1817,2928.5,1261,5.50E-04,0.503305785,-0.533980583,-5.50E-04,2105,4
2786_0,769,889,887,2228,1803,2939,1145,0.105432895,0.430497592,-0.339524517,-0.105432895,113,4
2788_0,430.5,540.5,483.5,2086,1493.5,2937,869,0.165525911,0.623662191,-0.468534907,-0.165525911,929,4
2790_0,498,714,736.5,2609,2291,2990,1354,0.064897959,0.559707069,-0.524792013,-0.064897959,1039,4
2794_0,340.5,448.5,458,1989.5,1395,2885.5,690,0.175653715,0.625740552,-0.513425549,-0.175653715,1644,4
2796_0,356.5,555.5,437.5,2882.5,1830.5,2923.5,788,0.223212391,0.736445783,-0.534367142,-0.223212391,845,4
2799_0,542,700,768,2228.5,2037,3000,1231.5,0.044895089,0.487401969,-0.488491049,-0.044895089,1047,4
2803_0,382,498,574,1456,1381,2913,910,0.026436376,0.434482759,-0.469930814,-0.026436376,1624,4
2807_0,1022,1401,1653,2415,3409,3039,2759,-0.170673077,0.187315634,-0.417463617,0.170673077,151,4
2808_0,1173.5,1294.5,1272.5,2196.5,2385,2960,1670.5,-0.04114373,0.266359181,-0.29637179,0.04114373,66,4
2810_0,943,1238,1139,2338,2047,2980,1365,0.0663626,0.344837504,-0.246270928,-0.0663626,99,4
2812_0,483.5,626.5,699.5,2332,1984,2899.5,1243,0.080630213,0.538512288,-0.520015323,-0.080630213,1272,4
2815_0,347,508.5,614.5,2115,2206.5,2883,1251,-0.021173204,0.549734384,-0.625414365,0.021173204,2392,4
2817_0,638,893,900,3007,2518,2960,1440,0.088506787,0.539288457,-0.476399883,-0.088506787,631,4
2828_0,656,941,1011,2279,2890,2960,2000,-0.118204682,0.385410334,-0.508744453,0.118204682,455,4
2829_0,630.5,984,1210,2841.5,3517.5,2990,2460,-0.106306023,0.402690362,-0.562812396,0.106306023,2793,4
2831_0,454,682,900,2356,3256,2945,2498,-0.160370634,0.447174447,-0.653631285,0.160370634,2338,4
2834_0,939,1193,1497.5,2604.5,3307.5,3036.5,2559,-0.11891069,0.269868357,-0.469836685,0.11891069,629,4
2839_0,563.5,823.5,1053.5,2123,3038.5,2947.5,2321,-0.177370919,0.336691327,-0.573537027,0.177370919,2046,4
2841_0,643,951,1248,2468,3123,3104,2392,-0.117152567,0.328310011,-0.533136966,0.117152567,1520,4
2843_0,997,1412,1626,2467,3211,2950,2323,-0.131032054,0.205472758,-0.38914125,0.131032054,820,4
2846_0,410,451,430,1362,1001,2864,496,0.1527719,0.520089286,-0.378787879,-0.1527719,924,4
2847_0,1022,1083,1109,2270,1764,2975,1033,0.125433813,0.343592779,-0.239199157,-0.125433813,88,4
2848_0,487.5,749.5,789.5,2054,2238.5,3034,1418,-0.042981945,0.444698435,-0.49832664,0.042981945,1405,4
2856_0,846,1125,1196,2313,2735,2995,1912,-0.083597464,0.318324309,-0.417098446,0.083597464,138,4
2858_0,740,985.5,1041,2120.5,2487.5,2962.5,1840.5,-0.079644097,0.341451842,-0.432479125,0.079644097,111,4
2860_0,408,552,525,2794,1915,2918,913,0.186663835,0.68363965,-0.552492906,-0.186663835,1080,4
2865_0,403,574,583,2261,1596.5,2955,911.5,0.172261828,0.590014065,-0.471089611,-0.172261828,517,4
2873_0,647.5,965,1211.5,2666.5,3239,2952.5,2166,-0.096943527,0.375193399,-0.540913416,0.096943527,1441,4
2875_0,636,894,967,2779,2068,2950,1308,0.146688673,0.483715964,-0.396353815,-0.146688673,505,4
2876_0,1096.5,1374,1423,2132,2065,2960,1417.5,0.015963784,0.199437412,-0.200930503,-0.015963784,76,4
2877_0,468,637.5,585.5,2541.5,1922.5,2952.5,980,0.138664875,0.625519667,-0.501953125,-0.138664875,972,4
2884_0,447,577,546,1871,1522.5,2864.5,806.5,0.102696331,0.548200248,-0.45034532,-0.102696331,1080,4
2885_0,663.5,996.5,1229,2726,3215.5,2936.5,2084.5,-0.082386603,0.378508217,-0.52682811,0.082386603,1935,4
2887_0,621,887,1005,2774,2839,2929,1824,-0.01158026,0.468113257,-0.523886205,0.01158026,984,4
2892_0,760,938,961.5,2418.5,2228,2990,1332,0.040998601,0.431065089,-0.407454201,-0.040998601,109,4
2893_0,820,1019,933,2413,1866,2980,1158,0.127833606,0.442319187,-0.293587522,-0.127833606,151,4
2895_0,708,967,1072,1994,1831,2908,1329,0.042614379,0.300717547,-0.308791994,-0.042614379,740,4
2897_0,624,785,892,1969,2105,2975,1543,-0.033382425,0.376441804,-0.456747405,0.033382425,260,4
2898_0,760,1046,1082,2498,2483,2980,1519,0.003011443,0.395530726,-0.407197506,-0.003011443,119,4
2905_0,763,1005,1058.5,2457,2389.5,2990,1792.5,0.013927577,0.3978097,-0.407865665,-0.013927577,144,4
2906_0,453,492,448,1624,1104,2847,555,0.190615836,0.567567568,-0.383458647,-0.190615836,1040,4
2908_0,787,1146,1424,2548,3333,2970,2475,-0.133480701,0.282980866,-0.488278634,0.133480701,1644,4
2919_0,428,660,839,2472,2691,2913,1695,-0.042417199,0.49320447,-0.606087735,0.042417199,1839,4
2924_0,481.5,701,716.5,2878,2518,2889,1462.5,0.066716086,0.601335373,-0.564461013,-0.066716086,1292,4
2925_0,1111,1345,1467,2330,2986,2965,2360,-0.123401053,0.227284698,-0.378896329,0.123401053,71,4
2928_0,579,539,496,1542,878,2897,465,0.274380165,0.513248283,-0.239237826,-0.274380165,779,4
19_0,1667.5,1917.5,2134.5,2384,3059,2715.5,2562,-0.124012493,0.055217439,-0.229378077,0.124012493,5439,5
23_0,636,965,1216,2126.5,2322.5,2952.5,1759.5,-0.044054844,0.272400898,-0.412927757,0.044054844,1760,5
24_0,1456,2281,2821,3332,4242,2965,3665,-0.120147874,0.083048919,-0.300628545,0.120147874,4419,5
26_0,20000,9382,20000,7144,1443,2670,1320,0.663910562,-0.473622163,0.733394919,-0.663910562,5290,5
36_0,5547.5,4776.5,5524,4351.5,1073,2670,897,0.604387501,-0.118728166,0.633131037,-0.604387501,5229,5
69_0,1178,1491,1654,2261,3154,3005,2530,-0.164912281,0.1550447,-0.358019376,0.164912281,89,5
76_0,1780.5,2264.5,2705,2966,4645,2883.5,4237.5,-0.220601761,0.046023629,-0.344525653,0.220601761,5134,5
79_0,555.5,922,1018.5,2375,2206,3026.5,1471,0.036891508,0.399734787,-0.410485934,-0.036891508,371,5
99_0,1059,1411,1700,1924.5,2913,2806,2554.5,-0.204341085,0.061939578,-0.347363552,0.204341085,5408,5
111_0,776,503,395,262,121,2628,100,0.368146214,-0.202435312,0.612179487,-0.368146214,4876,5
120_0,1020,1042,1203.5,2085.5,2520,2921,1870,-0.094343719,0.268166616,-0.41493543,0.094343719,4085,5
126_0,1461,2394.5,3060,3590.5,4240.5,2946.5,3784.5,-0.083003448,0.079768438,-0.278221552,0.083003448,3973,5
138_0,1304.5,1543.5,1709.5,1915,3790.5,2825,3709,-0.328717904,0.056697476,-0.421259843,0.328717904,5354,5
153_0,457,512,546,692,1261.5,2783,1069.5,-0.291528027,0.117932149,-0.422610657,0.291528027,4936,5
157_0,1736,2363,2789.5,2809.5,2780,2923.5,2517.5,0.005277753,0.003572066,-0.081081081,-0.005277753,4692,5
169_0,643,1025,1266.5,1578.5,1848.5,2774.5,1623.5,-0.07878611,0.109666081,-0.286584305,0.07878611,4311,5
174_0,1020,1217.5,1432.5,1978,2883.5,3009.5,2425.5,-0.186259385,0.159947222,-0.40624238,0.186259385,75,5
180_0,1289,1600,1804,1980,2013,2955,1867,-0.008264463,0.046511628,-0.114309438,0.008264463,3895,5
198_0,879.5,1133,1332.5,2341,2664.5,2987.5,1893,-0.064628908,0.274533823,-0.403291639,0.064628908,100,5
199_0,856,1091,1159,2360,1863,2975,1228,0.117688847,0.341290139,-0.261340555,-0.117688847,117,5
207_0,4858,5024.5,5220.5,4452.5,2079,2689.5,1757.5,0.363392789,-0.079396258,0.414654748,-0.363392789,4980,5
221_0,844,1124,1290,1248,860,2813,729,0.184060721,-0.016548463,0.133064516,-0.184060721,4628,5
226_0,1305.5,1613.5,1885,2021.5,2135.5,2843.5,1887.5,-0.027423623,0.034941764,-0.13923713,0.027423623,5320,5
229_0,20000,20000,20000,9347,2493,2722,2167,0.578885135,-0.363001329,0.778331036,-0.578885135,5678,5
235_0,5207,5376,5449,4458,1571,2663,1336,0.478852214,-0.100030282,0.54771844,-0.478852214,5208,5
236_0,1207,1687,2033,2324,2933.5,2970,2800.5,-0.115929624,0.066789075,-0.269775998,0.115929624,4939,5
243_0,3932.5,4053.5,4353,4186,1242.5,2721,1054,0.542230819,-0.019557325,0.530777946,-0.542230819,4719,5
250_0,10836.5,11106,11312,5823.5,2343.5,2750,2165.5,0.426105057,-0.320299962,0.651511209,-0.426105057,5429,5
252_0,1031.5,1573.5,1936,2303,3345.5,2889.5,2909.5,-0.184562273,0.086577023,-0.36023582,0.184562273,4624,5
259_0,1050,1300,1392,1915,2209,3010,1722,-0.07129001,0.15814938,-0.259048162,0.07129001,160,5
261_0,448,574,624,1940,1784,2934,1228,0.04189044,0.51326053,-0.513146735,-0.04189044,534,5
294_0,1393,1700,2038,2024,2169,2908,2071,-0.034581445,-0.003446578,-0.121219953,0.034581445,5453,5
340_0,1392,1674,1852,1924,1055.5,2747,939,0.291491861,0.019067797,0.226598278,-0.291491861,4832,5
347_0,1545.5,1782,1951,2135,2665,2841.5,2703.5,-0.110416667,0.045031816,-0.198560828,0.110416667,4949,5
354_0,920.5,1184,1563,2053,3103,2897,2538,-0.203646237,0.13550885,-0.447632377,0.203646237,4901,5
358_0,2559,2572,2748,2641,2354,2772,2079,0.057457457,-0.019855261,0.044254974,-0.057457457,5021,5
394_0,1736,1754,2113,2385,2222,2807,1837,0.035380942,0.060471321,-0.117706237,-0.035380942,4414,5
409_0,2157,2640,3021,3199,3961,2842,3533,-0.106424581,0.028617363,-0.200121194,0.106424581,5283,5
426_0,768,1002,1342,1989,3316,3000,2881,-0.250141376,0.194235965,-0.535896248,0.250141376,4464,5
