LULC,NDWI,NDVI,B1,B2,B3,B4,B5,B6,MNDWI,B7,NDBI,system:index
4,0.1338835396607061,0.5025822784810127,983.0,1244.0,1228.0,3709.5,2833.5,2894.0,-0.38982219497240955,1786.0,-0.1338835396607061,734_0
7,0.8560699473153234,-0.05979217534495486,4809.5,4768.5,4666.0,4139.5,321.0,2465.5,0.8738579428234601,280.5,-0.8560699473153234,735_0
8,0.03165630299604296,0.23686885801423246,900.0,1087.0,1126.0,1825.0,1713.0,2950.0,-0.22357142857142856,1405.0,-0.03165630299604296,736_0
7,0.834924965893588,-0.16277622159975103,1369.0,1094.0,934.0,672.5,60.5,2555.0,0.895192724122997,31.5,-0.834924965893588,737_0
1,0.24181895452613686,0.6461971830985915,364.0,351.0,314.0,1461.0,892.0,2853.0,-0.4352373290426388,466.0,-0.24181895452613686,738_0
7,0.7022367606754487,-0.021347971942665446,11143.0,4757.0,5023.5,4813.5,842.0,2737.5,0.6992320057153063,787.0,-0.7022367606754487,739_0
3,-0.2670328769369517,0.1382734912146677,1068.0,1389.0,1692.0,2235.0,3863.5,2897.0,-0.4711089957163256,3556.0,0.2670328769369517,740_0
1,0.13954555887078265,-0.34140275244569723,10111.5,10135.0,10112.5,4965.0,3749.0,2813.0,0.4599539037741285,2777.0,-0.13954555887078265,741_0
1,0.1689051689051689,0.6067132867132867,658.0,858.0,703.0,2872.0,2042.0,2913.0,-0.40827586206896554,978.0,-0.1689051689051689,742_0
3,-0.028199980881368894,0.4158774373259053,549.5,794.0,1048.5,2541.5,2689.0,2875.5,-0.5440712029859317,1686.0,0.028199980881368894,743_0
1,0.20793234179060952,0.2867350108729419,1038.0,1198.0,1148.0,2071.0,1358.0,2897.0,-0.06259780907668232,709.0,-0.20793234179060952,744_0
4,0.03423952975753123,0.38325471698113206,1240.0,1435.0,1569.0,3519.0,3286.0,2844.5,-0.3920779495869519,2258.0,-0.03423952975753123,745_0
1,0.3070521243977223,0.6332785987958401,354.0,369.5,335.0,1492.0,791.0,2877.5,-0.36320551486428265,359.0,-0.3070521243977223,746_0
1,0.41681574239713776,0.7078167115902965,209.5,188.5,135.5,792.0,326.0,2847.0,-0.26724975704567544,153.0,-0.41681574239713776,747_0
1,0.44546776539020844,0.63039912520503,360.0,432.0,338.0,1491.0,572.0,2886.0,-0.1394422310756972,224.0,-0.44546776539020844,748_0
1,0.35313326076815427,0.8197406942701798,295.5,343.0,215.5,2175.5,1040.0,2866.0,-0.5039768618944324,397.5,-0.35313326076815427,749_0
4,0.24519940915805022,0.6183528508350931,435.5,528.5,497.0,2107.5,1277.5,2912.5,-0.41472868217054265,659.0,-0.24519940915805022,750_0
5,-0.060390213688448435,0.02154882154882155,855.5,812.0,726.5,758.5,856.0,2655.5,-0.026378896882494004,956.5,0.060390213688448435,751_0
1,0.18582267013928208,0.25428194993412384,1576.5,1581.5,1556.5,2618.0,1797.5,2807.0,-0.063924237940219,1133.0,-0.18582267013928208,752_0
4,0.07906887264332435,0.5650111607142857,499.5,792.5,779.5,2804.5,2393.5,2934.0,-0.502510985561833,1442.0,-0.07906887264332435,753_0
1,0.49463806970509383,0.5704225352112676,401.0,411.0,305.0,1115.0,377.0,2892.0,0.04314720812182741,197.0,-0.49463806970509383,754_0
1,0.3488188976377953,0.7991335171327294,362.0,484.0,382.5,3426.0,1654.0,2872.0,-0.5472404115996258,720.0,-0.3488188976377953,755_0
1,0.354089448974549,0.7308907138344914,249.0,275.5,213.0,1370.0,653.5,2866.5,-0.4068891280947255,298.5,-0.354089448974549,756_0
1,0.48804251550044286,0.6716417910447762,188.5,164.0,82.5,420.0,144.5,2844.0,0.06320907617504051,28.0,-0.48804251550044286,757_0
1,0.29045536403395933,0.650542941757157,275.0,337.0,265.5,1254.0,689.5,2880.0,-0.3433999025815879,294.5,-0.29045536403395933,758_0
1,0.21127241673783093,0.68176428740811,327.0,460.5,335.5,1773.0,1154.5,2883.0,-0.4297213622291022,543.0,-0.21127241673783093,759_0
4,0.10737628384687208,0.6070460704607046,432.5,601.5,580.0,2372.0,1912.0,2915.5,-0.5213845235727074,1006.5,-0.10737628384687208,760_0
1,0.381635581061693,0.6447480785653288,183.0,159.0,104.0,481.5,215.5,2801.0,-0.15086782376502003,65.0,-0.381635581061693,761_0
1,0.2457859662877303,0.7603397341211225,359.0,493.5,324.5,2383.5,1443.0,2888.5,-0.4903175832687839,663.5,-0.2457859662877303,762_0
1,0.3024303274842826,0.7794871794871795,419.0,562.0,430.0,3470.0,1858.5,2913.0,-0.5356331336500723,777.5,-0.3024303274842826,763_0
1,0.2447730749617542,0.11257976298997266,1934.0,1949.0,1947.0,2441.0,1481.0,2842.0,0.13644314868804663,825.0,-0.2447730749617542,764_0
1,0.2611479028697572,0.8127875614786609,266.5,385.0,295.0,2856.5,1673.5,2850.0,-0.6259412193344669,670.0,-0.2611479028697572,765_0
7,0.8641066268990586,0.0,20000.0,20000.0,20000.0,20000.0,1458.0,2696.0,0.8641066268990586,1152.0,-0.8641066268990586,766_0
3,-0.02804092459264873,0.3709246392303581,777.0,991.5,1177.0,2565.0,2713.0,2894.0,-0.46470508840599273,1663.0,0.02804092459264873,767_0
1,0.3348252344416027,0.7984206748025844,257.5,438.5,351.0,3131.5,1560.5,2883.0,-0.5612806403201601,589.0,-0.3348252344416027,768_0
4,0.08711752095108166,0.530735455543359,559.0,778.0,855.0,2789.0,2342.0,2934.0,-0.5012820512820513,1453.0,-0.08711752095108166,769_0
5,-0.21236405266170577,0.3444064484611627,541.0,658.0,671.0,1376.0,2118.0,2853.0,-0.5259365994236311,1352.0,0.21236405266170577,770_0
1,0.12698412698412698,0.2427741413547106,2200.0,2419.5,2574.0,4224.5,3272.5,2813.0,-0.14985945186226282,2173.0,-0.12698412698412698,771_0
1,0.2925597789844718,0.8293110422003506,357.0,444.5,316.5,3392.0,1856.5,2874.5,-0.6136462407648848,720.0,-0.2925597789844718,772_0
7,0.6221993304146278,-0.03537519142419602,3190.5,3310.0,3380.5,3149.5,733.5,2696.0,0.6371954989489304,578.0,-0.6221993304146278,773_0
2,-0.10365369340746625,0.49718076285240465,374.5,588.0,758.0,2257.0,2779.0,2880.5,-0.6507276507276507,1839.5,0.10365369340746625,774_0
1,0.090162063455832,0.6915176199752081,295.0,445.5,435.5,2388.0,1993.0,2864.0,-0.6346114414599139,1042.0,-0.090162063455832,775_0
4,0.0754826031672639,0.47729437916798984,508.5,762.0,823.0,2326.0,1999.5,2931.5,-0.4481260184682238,1167.5,-0.0754826031672639,776_0
1,0.21930062347519652,0.694800301431801,203.5,235.0,202.5,1124.5,720.0,2812.5,-0.5078534031413613,357.0,-0.21930062347519652,777_0
7,0.8865440932282704,-0.12290157767671664,20000.0,20000.0,20000.0,15622.0,939.5,2635.0,0.9102652880918838,753.5,-0.8865440932282704,778_0
4,0.03707239459029435,0.5266424639887575,559.0,785.0,1010.5,3259.0,3026.0,2907.5,-0.5880346365783259,2055.0,-0.03707239459029435,779_0
8,0.0913818722139673,0.5493056776234839,487.5,635.0,641.0,2203.5,1834.5,2936.5,-0.48572585543632313,1107.5,-0.0913818722139673,780_0
4,0.0921453692848769,0.4257728803183349,671.0,873.0,938.0,2329.0,1936.0,2934.0,-0.37842648629405484,1211.0,-0.0921453692848769,781_0
1,0.28810160427807485,0.804729571528916,240.5,277.0,208.5,1927.0,1065.0,2861.5,-0.587183308494784,471.0,-0.28810160427807485,782_0
7,0.7415356982487652,-0.012275250853155402,4537.0,4805.0,4968.5,4848.0,719.5,2652.0,0.7395239388179926,567.0,-0.7415356982487652,783_0
7,0.48484848484848486,0.04,481.0,373.0,294.0,318.5,110.5,2607.0,0.5429162357807652,132.0,-0.48484848484848486,784_0
3,-0.11332870531065602,0.2818968761761385,640.5,1055.0,1431.0,2554.5,3207.5,2833.5,-0.5049853372434018,2311.5,0.11332870531065602,785_0
1,0.3757904245709124,0.6819436775262286,357.0,390.0,288.0,1523.0,691.0,2908.0,-0.2784458834412581,271.0,-0.3757904245709124,786_0
7,0.882235995789966,-0.42615206346376683,20000.0,20000.0,20000.0,8047.5,503.5,2621.0,0.9508864340234594,459.5,-0.882235995789966,787_0
3,-0.04335476154881148,0.09076962413704935,2258.0,2474.0,2667.0,3199.5,3489.5,2754.5,-0.170285905927727,2873.5,0.04335476154881148,788_0
7,-0.11561181434599156,0.12025654730090861,2049.0,2221.0,2469.0,3144.0,3966.0,2809.5,-0.2820429933732019,3347.0,0.11561181434599156,789_0
1,0.24125,0.6796346414073072,390.0,540.0,473.5,2482.5,1517.5,2844.5,-0.47509113001215064,765.0,-0.24125,790_0
1,0.42522867475005316,0.8113003514463368,215.5,224.0,174.5,1675.0,675.5,2841.0,-0.5019455252918288,278.0,-0.42522867475005316,791_0
5,0.08701298701298701,0.2911685306594678,690.0,963.0,919.0,1674.0,1406.0,2778.0,-0.1869987336428873,1110.0,-0.08701298701298701,792_0
3,-0.041723267999223754,0.2943643512450852,915.0,1129.0,1346.0,2469.0,2684.0,2902.0,-0.4078153684762654,2089.0,0.041723267999223754,793_0
3,-0.2042177081718096,0.38627768773635873,619.0,842.0,1136.0,2566.0,3883.0,2931.5,-0.6435978835978836,2937.0,0.2042177081718096,794_0
2,0.17244950802692904,0.6773476569735136,357.5,433.5,435.5,2264.0,1598.0,2864.5,-0.5732217573221757,865.5,-0.17244950802692904,795_0
1,0.111495246326707,0.6335344553826612,347.0,512.5,577.0,2572.0,2056.0,2821.5,-0.6009343975082733,1186.0,-0.111495246326707,796_0
4,0.1072263441406647,0.6086828115770822,381.0,615.0,662.5,2723.5,2196.0,2904.5,-0.5624332977588047,1335.5,-0.1072263441406647,797_0
2,0.027394258163488932,0.6065798492117889,200.5,264.5,287.0,1172.0,1109.5,2778.0,-0.6149927219796215,659.0,-0.027394258163488932,798_0
4,0.17773491319922843,0.6250950570342205,413.5,549.5,493.0,2137.0,1492.0,2891.0,-0.46167034043595395,756.5,-0.17773491319922843,799_0
4,0.1538159701785364,0.6774101540216771,361.0,594.0,565.5,2940.5,2156.5,2942.0,-0.5680785311761498,1102.0,-0.1538159701785364,800_0
3,0.13654024051803884,0.5186650185414091,765.5,993.5,973.5,3071.5,2333.5,2885.5,-0.40276525398256685,1252.5,-0.13654024051803884,801_0
4,0.19302949061662197,0.5614035087719298,490.0,547.0,500.0,1780.0,1204.0,2929.0,-0.375214163335237,667.0,-0.19302949061662197,802_0
4,0.029686958530668824,0.455109369898792,542.0,673.0,834.5,2228.5,2100.0,2836.0,-0.5146051208077894,1204.0,-0.029686958530668824,803_0
1,0.344044558697515,0.718904109589041,368.5,344.5,256.5,1568.5,765.5,2905.0,-0.3792792792792793,301.5,-0.344044558697515,804_0
1,0.3924651438742213,0.547642598087702,397.5,442.5,343.0,1173.5,512.0,2907.5,-0.07281299109481404,190.5,-0.3924651438742213,805_0
1,0.45454545454545453,0.7681681681681681,138.5,158.5,96.5,736.0,276.0,2858.5,-0.27042577675489066,94.0,-0.45454545454545453,806_0
1,0.33739612188365653,0.6688558589699274,258.0,322.5,239.5,1207.0,598.0,2888.5,-0.2992938620315046,245.0,-0.33739612188365653,807_0
7,-0.1451111642361941,0.03352601156069364,1267.0,1469.0,1672.0,1788.0,2395.0,2813.0,-0.23964803312629399,2390.0,0.1451111642361941,808_0
1,0.2383367139959432,0.6695533272561531,343.0,447.0,362.5,1831.5,1126.5,2915.5,-0.43183984747378457,531.0,-0.2383367139959432,809_0
1,0.14598409186053465,0.19972451790633608,2985.0,3148.5,3195.5,4790.5,3570.0,2816.0,-0.06273721812904666,2549.0,-0.14598409186053465,810_0
7,0.8171132582926587,-0.07742881707378749,5323.5,5368.0,5326.0,4560.5,459.0,2631.5,0.8424575253131972,370.0,-0.8171132582926587,811_0
7,-0.05204793417993203,0.022376543209876542,1957.0,2291.0,2534.0,2650.0,2941.0,2813.0,-0.1242354740061162,3044.0,0.05204793417993203,812_0
4,0.13689253935660506,0.6537647790914748,560.0,748.5,695.5,3322.0,2522.0,2923.5,-0.5422718238801406,1230.5,-0.13689253935660506,813_0
5,-0.08789006584597767,0.17261685682738315,896.0,971.5,1124.0,1593.0,1900.0,2809.5,-0.32335016541877065,1735.5,0.08789006584597767,814_0
7,0.08611454470539762,0.03575638506876228,1076.0,1191.5,1227.0,1318.0,1109.0,2796.0,0.03586176918061291,1054.5,-0.08611454470539762,815_0
1,0.35173160173160173,0.7517531556802244,148.0,104.5,88.5,624.5,299.5,2810.0,-0.48267326732673266,142.5,-0.35173160173160173,816_0
1,0.3908355795148248,0.6329113924050633,181.5,183.5,145.0,645.0,282.5,2838.5,-0.21244635193133046,143.5,-0.3908355795148248,817_0
4,0.08973358599933118,0.5937398108901206,388.5,661.0,623.0,2444.0,2041.5,2942.0,-0.5108233117483811,1110.0,-0.08973358599933118,818_0
4,0.05652892561983471,0.4383438343834383,630.0,799.5,936.0,2397.0,2140.5,2949.5,-0.4561224489795918,1425.5,-0.05652892561983471,819_0
7,-0.1139845165541097,0.0756924307569243,1344.5,1864.5,2311.0,2689.5,3381.5,2687.5,-0.2891727030118185,3055.5,0.1139845165541097,820_0
7,0.710505120239328,-0.030583632213889794,3724.5,3852.5,3951.0,3716.5,629.0,2672.5,0.7192904161553051,507.0,-0.710505120239328,821_0
4,0.23695388349514562,0.4758371040723982,715.0,819.5,724.0,2038.5,1257.5,2880.0,-0.21088107847857487,713.5,-0.23695388349514562,822_0
4,0.007698038241867395,0.15612535612535614,832.0,1225.0,1481.0,2029.0,1998.0,2929.0,-0.23983865963388148,1559.0,-0.007698038241867395,823_0
1,0.1397609561752988,0.7028571428571428,419.0,659.0,624.0,3576.0,2699.0,2864.0,-0.6075044669446099,1279.0,-0.1397609561752988,824_0
4,0.06420478388585817,0.5501222493887531,323.0,431.0,368.0,1268.0,1115.0,2842.0,-0.4424320827943079,636.0,-0.06420478388585817,825_0
7,-0.1368557817236899,0.07700621453661173,737.5,788.0,854.0,996.5,1312.5,2674.5,-0.24970245179719114,1270.0,0.1368557817236899,826_0
1,0.23207126948775056,0.6418678274633953,472.0,483.0,452.5,2074.5,1293.0,2913.0,-0.4560810810810811,576.0,-0.23207126948775056,827_0
1,0.13097713097713098,0.5967126504255944,512.5,681.5,687.0,2720.0,2090.0,2921.0,-0.5082085513259967,1109.0,-0.13097713097713098,828_0
1,0.2679738562091503,0.6364403205398566,267.5,232.5,215.5,970.0,560.0,2807.0,-0.41324921135646686,227.0,-0.2679738562091503,829_0
1,0.0605890603085554,0.18880679138500236,1176.5,1271.0,1290.0,1890.5,1674.5,2768.5,-0.13698862671872347,1438.5,-0.0605890603085554,830_0
1,0.13976793248945146,0.21302273365141736,2601.0,2755.5,2804.0,4322.0,3262.0,2833.0,-0.08417116742833403,2527.0,-0.13976793248945146,831_0
1,0.3006146059291396,0.7595989239422842,429.0,583.0,491.5,3597.5,1934.5,2910.0,-0.5368421052631579,853.5,-0.3006146059291396,832_0
5,-0.12914862914862915,0.27724867724867724,241.5,315.5,341.5,603.5,782.5,2715.5,-0.42531876138433516,544.5,0.12914862914862915,833_0
4,0.14791063301613572,0.6907373552711761,369.5,569.0,507.5,2774.5,2059.5,2920.5,-0.5670534525394711,1047.0,-0.14791063301613572,834_0
4,0.06860706860706861,0.46624405705229793,614.0,755.0,842.0,2313.0,2016.0,2950.0,-0.455070371706965,1224.0,-0.06860706860706861,835_0
1,0.25385054192812323,0.5927536231884057,149.0,167.5,140.5,549.5,327.0,2798.5,-0.3225480283114257,215.0,-0.25385054192812323,836_0
3,-0.1812601973428638,0.3823953823953824,636.5,979.5,1177.0,2634.5,3801.0,2934.5,-0.5902102290555381,2587.5,0.1812601973428638,837_0
7,0.8833611406036705,-0.5262224087605166,20000.0,20000.0,20000.0,6208.5,384.5,2577.5,0.9622752581618387,309.0,-0.8833611406036705,838_0
7,-0.13409534429885697,0.21517996870109546,399.0,423.5,501.5,776.5,1017.0,2708.5,-0.41200971884762233,785.0,0.13409534429885697,839_0
1,0.33984799131378934,0.860114561350618,281.0,420.0,232.0,3085.0,1520.0,2885.5,-0.5670103092783505,637.0,-0.33984799131378934,840_0
1,0.2428064643279464,0.7300411522633745,393.0,584.0,492.0,3153.0,1921.0,2886.0,-0.5337325349301397,793.0,-0.2428064643279464,841_0
3,-0.07773459189339256,0.0676522577534951,1165.0,1317.0,1450.5,1661.0,1941.0,2881.0,-0.19152854511970535,1777.5,0.07773459189339256,842_0
4,-0.04666056724611162,0.38822275512922994,801.0,1017.0,1148.0,2605.0,2860.0,2924.0,-0.47536755223110655,1637.0,0.04666056724611162,843_0
5,-0.24367317425885757,0.09678095837265388,1214.5,1682.5,2153.5,2615.0,4300.0,2905.0,-0.4375261178437108,4025.5,0.24367317425885757,844_0
7,0.8933118757987409,0.0,20000.0,20000.0,20000.0,20000.0,1127.0,2588.5,0.8933118757987409,943.5,-0.8933118757987409,845_0
7,-0.06960556844547564,0.05693199789140749,905.0,921.5,894.5,1002.5,1152.5,2759.5,-0.11137897782063645,1092.5,0.06960556844547564,846_0
1,0.2228276455405793,0.5492309555528643,871.0,946.0,930.5,3198.0,2032.5,2856.0,-0.3647809299983213,992.0,-0.2228276455405793,847_0
1,0.33056812468577174,0.7918077183480027,270.5,434.5,307.5,2646.5,1331.5,2870.0,-0.5079275198187996,501.0,-0.33056812468577174,848_0
7,0.80324617713063,-0.39674558279209443,20000.0,20000.0,20000.0,8638.0,942.5,2655.5,0.9099916437865584,773.5,-0.80324617713063,849_0
1,0.23948745713770078,0.7547266223811957,263.0,409.5,240.0,1717.0,1053.5,2869.0,-0.44019138755980863,441.5,-0.23948745713770078,850_0
1,0.23053233611966564,0.6974662418449401,471.0,620.5,498.5,2797.0,1749.0,2921.0,-0.47626081451783076,776.0,-0.23053233611966564,851_0
7,0.7317711742374656,-0.5029401266227057,20000.0,20000.0,20000.0,6614.5,1024.5,2706.0,0.9025422721111085,788.0,-0.7317711742374656,852_0
1,0.26539997579571584,0.7288359788359788,342.0,466.0,410.0,2614.0,1517.5,2923.5,-0.5301235190320142,671.0,-0.26539997579571584,853_0
4,0.021189894050529748,0.41368935690109065,564.0,796.0,779.5,1879.5,1801.5,2870.0,-0.3871029836381136,1159.0,-0.021189894050529748,854_0
1,0.34526431718061673,0.7825611090842758,376.0,434.0,298.0,2443.0,1189.0,2886.0,-0.4651879235982748,427.0,-0.34526431718061673,855_0
1,0.46065428824049515,0.5253924284395198,175.5,146.5,128.5,413.0,152.5,2784.0,-0.020066889632107024,118.0,-0.46065428824049515,856_0
4,0.0038780186849991186,0.4914233337698049,550.0,841.0,971.0,2847.5,2825.5,2944.5,-0.5412518750852311,1694.0,-0.0038780186849991186,857_0
5,-0.23511316194243023,0.2254884703397289,737.0,908.0,1100.0,1740.5,2810.5,2842.0,-0.5116310340190937,2432.5,0.23511316194243023,858_0
4,0.20195667365478687,0.6570327552986512,401.0,560.0,534.0,2580.0,1713.0,2945.0,-0.5072591289045315,864.0,-0.20195667365478687,859_0
5,0.036334913112164295,0.19708029197080293,241.5,167.0,110.0,164.0,152.5,2744.0,0.04538341158059468,49.0,-0.036334913112164295,860_0
3,-0.21326724190686006,0.179665993760323,1115.0,1601.5,2235.0,3214.0,4956.5,2905.0,-0.5115888990545898,3809.5,0.21326724190686006,861_0
1,0.3717948717948718,0.588126159554731,179.0,112.0,111.0,428.0,196.0,2771.0,-0.2727272727272727,61.0,-0.3717948717948718,862_0
1,0.32371374435213524,0.714555408721918,366.0,465.5,378.0,2270.5,1160.0,2915.5,-0.42725315287603816,471.0,-0.32371374435213524,863_0
3,-0.2027364070405473,0.2719417917235107,736.5,1129.0,1601.0,2797.0,4219.5,2902.5,-0.5778255585678228,2753.0,0.2027364070405473,864_0
7,0.8586823337208206,-0.1497556769186548,20000.0,20000.0,20000.0,14790.0,1124.5,2703.0,0.893535941679093,985.5,-0.8586823337208206,865_0
1,0.10369553226696084,0.6176232821341956,151.0,195.0,236.5,1000.5,812.5,2780.0,-0.6129032258064516,453.0,-0.10369553226696084,866_0
7,0.8417440452159871,-0.1026750590086546,1532.0,1449.5,1401.5,1140.5,98.0,2566.5,0.8733441033925686,83.0,-0.8417440452159871,867_0
1,0.23561536961185878,0.554601226993865,865.5,943.0,907.5,3167.5,1959.5,2842.0,-0.35021533161068047,1284.0,-0.23561536961185878,868_0
1,0.24661385126501406,0.7744634412513641,272.5,388.5,310.0,2439.0,1474.0,2858.0,-0.5828187919463087,705.5,-0.24661385126501406,869_0
4,0.01598762248581743,0.4172661870503597,623.0,762.0,810.0,1970.0,1908.0,2939.0,-0.42921348314606744,1256.0,-0.01598762248581743,870_0
1,0.10633608815426997,0.4797347089167281,313.0,410.0,353.0,1004.0,811.0,2807.0,-0.3284193284193284,702.0,-0.10633608815426997,871_0
4,0.032353484932519876,0.5323819978046103,568.0,687.0,852.0,2792.0,2617.0,2908.0,-0.5841404358353511,1506.0,-0.032353484932519876,872_0
7,0.021583914649158802,-0.001764234161988773,1968.0,2621.5,3123.0,3112.0,2980.5,2877.5,-0.06408425562299179,2773.5,-0.021583914649158802,873_0
7,-0.036093418259023353,0.4158004158004158,223.0,245.0,281.0,681.0,732.0,2703.0,-0.4984646878198567,387.0,0.036093418259023353,874_0
4,0.1623115577889447,0.044715447154471545,875.5,1069.5,1057.5,1156.5,833.5,2945.0,0.12401471361008934,753.5,-0.1623115577889447,875_0
4,0.21539113843544624,0.6785243741765481,406.0,616.0,549.0,2866.5,1850.5,2926.5,-0.5005067909993919,847.5,-0.21539113843544624,876_0
7,0.1328966521106259,0.002511753719327623,3156.0,3514.0,3872.0,3891.5,2978.5,2725.0,0.08247978436657682,2701.5,-0.1328966521106259,877_0
4,0.18852883321254787,0.7310012062726177,398.5,513.0,446.0,2870.0,1959.5,2899.5,-0.5850353892821031,900.0,-0.18852883321254787,878_0
5,-0.2009553053565336,0.1985670419651996,556.0,633.5,783.0,1171.0,1760.0,2804.0,-0.4706496762063923,1537.5,0.2009553053565336,879_0
1,0.14888428240458482,0.5894062078272605,364.5,513.5,608.5,2355.5,1745.0,2795.5,-0.5452734115563427,1135.0,-0.14888428240458482,880_0
4,0.1293219577907499,0.5105105105105106,567.0,833.5,815.0,2515.0,1939.0,2929.0,-0.39873760144274123,1137.0,-0.1293219577907499,881_0
3,-0.08816326530612245,0.16637660981552385,1054.0,1095.5,1197.5,1675.5,1999.5,2858.5,-0.29208400646203553,1816.5,0.08816326530612245,882_0
1,0.2652767792954709,0.4931071049840933,561.5,579.5,597.5,1760.0,1022.0,2827.0,-0.27630346550109275,590.0,-0.2652767792954709,883_0
1,0.11896044964677976,-0.3095548697063222,10195.5,10259.0,10289.5,5425.0,4271.5,2836.0,0.41206427858642164,3235.5,-0.11896044964677976,884_0
1,0.2846911369740376,0.6565656565656566,284.5,390.5,297.5,1435.0,799.0,2888.5,-0.3434216057166877,339.5,-0.2846911369740376,885_0
1,0.3551064991807755,0.692265720911199,561.0,708.5,564.0,3101.5,1476.0,2926.0,-0.3513389791714351,628.0,-0.3551064991807755,886_0
4,0.06608536025699863,0.4838709677419355,618.0,832.0,808.0,2323.0,2035.0,2934.0,-0.41960237181723054,1092.5,-0.06608536025699863,887_0
1,0.3356585966352072,0.7585089141004863,280.0,354.0,223.5,1627.5,809.5,2894.0,-0.3914911903738719,329.5,-0.3356585966352072,888_0
4,-0.04841040462427745,0.45404361026773393,646.0,938.0,989.0,2634.0,2902.0,2965.0,-0.5114583333333333,1746.0,0.04841040462427745,889_0
1,0.2546050971486248,0.7575114881583599,237.0,437.0,343.0,2486.0,1477.0,2807.0,-0.5433646812957158,706.0,-0.2546050971486248,890_0
5,-0.22969606377678126,0.21350078492935637,538.0,633.0,1002.0,1546.0,2468.0,2825.0,-0.5917445985166075,1616.0,0.22969606377678126,891_0
4,0.0038529458982180125,0.4751120547298891,628.0,978.0,1112.5,3126.5,3102.5,2947.0,-0.5206469795368215,1968.0,-0.0038529458982180125,892_0
3,-0.18596898101174084,0.2789797312685038,809.0,1136.0,1583.0,2808.0,4091.0,2913.0,-0.5653338435048785,3075.0,0.18596898101174084,893_0
4,0.16970012133818685,0.6083899416040996,477.5,803.0,821.5,3374.0,2395.0,2931.5,-0.4978111319574734,1418.5,-0.16970012133818685,894_0
7,0.13238289205702647,0.021120293847566574,614.0,564.0,533.0,556.0,426.0,2722.0,0.1393939393939394,369.0,-0.13238289205702647,895_0
4,0.21897374701670644,0.6596263200649878,414.5,687.5,628.5,3064.5,1963.5,2907.5,-0.48132780082987553,1134.5,-0.21897374701670644,896_0
7,0.4430724823604875,-0.029966584025008083,4019.5,4326.0,4777.5,4499.5,1736.5,2769.0,0.4271340206185567,1553.5,-0.4430724823604875,897_0
1,0.282947208507406,0.6915373059589384,191.5,197.5,154.0,844.5,472.0,2801.0,-0.4100074682598954,170.5,-0.282947208507406,898_0
7,-0.05699968681490761,0.09015206372194062,2059.0,2329.0,2513.0,3011.0,3375.0,2833.0,-0.18338008415147264,3173.0,0.05699968681490761,899_0
1,0.07239981990094552,-0.2629657135784132,10144.5,10229.5,10203.5,5954.5,5150.5,2827.0,0.3302340702210663,3418.0,-0.07239981990094552,900_0
1,0.048573163327261686,0.48559139784946237,292.5,287.5,299.0,863.5,783.5,2777.0,-0.4631185807656396,493.0,-0.048573163327261686,901_0
2,0.07021462561911236,0.6153620639108766,413.5,535.0,656.0,2755.0,2393.5,2867.0,-0.6346252347618234,1418.5,-0.07021462561911236,902_0
4,0.0592147607809483,0.5017490494296578,532.5,751.5,819.0,2468.5,2192.5,2923.5,-0.48947010869565216,1215.0,-0.0592147607809483,903_0
3,-0.21916790490341753,0.30457719162141195,626.5,819.5,1120.5,2102.0,3282.0,2881.0,-0.6003901011824943,2426.0,0.21916790490341753,904_0
3,0.002066115702479339,0.04507092835338481,1070.5,1262.5,1329.5,1455.0,1449.0,2861.5,-0.06878111746265904,1289.5,-0.002066115702479339,905_0
1,0.2554156171284635,0.811046511627907,253.0,351.0,260.0,2492.0,1478.0,2897.0,-0.6161837069436851,587.0,-0.2554156171284635,906_0
4,0.02874087591240876,0.4328832406671962,638.5,825.5,892.5,2255.0,2129.0,2926.5,-0.4411914029446607,1481.0,-0.02874087591240876,907_0
1,0.275,0.7176165803108808,187.0,155.0,109.0,663.0,377.0,2813.0,-0.41729323308270677,185.0,-0.275,908_0
4,-0.02148265539707695,0.46390937829293993,580.0,810.0,1017.5,2778.5,2900.5,2926.0,-0.5634011588734672,1805.5,0.02148265539707695,909_0
1,0.29372080954852103,0.7794432548179872,321.0,395.0,309.0,2493.0,1361.0,2819.0,-0.5501138952164009,536.0,-0.29372080954852103,910_0
1,0.3917678412792419,0.7884322678843226,180.5,190.5,139.0,1175.0,513.5,2818.5,-0.4588068181818182,226.5,-0.3917678412792419,911_0
1,0.1406305348919589,0.6705577172503242,368.0,518.0,635.0,3220.0,2426.0,2908.0,-0.6480978260869565,1442.0,-0.1406305348919589,912_0
4,-0.010199350950394067,0.3868139006170835,724.0,888.0,944.0,2135.0,2179.0,2918.0,-0.4209325073361591,1413.0,0.010199350950394067,913_0
1,0.1692992533026996,0.3365613459171112,1745.5,1844.5,2021.0,4071.5,2892.5,2839.0,-0.22123706987544858,1943.0,-0.1692992533026996,914_0
1,0.3623316405387503,0.7863346844238563,172.0,242.5,184.5,1542.5,722.0,2846.5,-0.49714878175220323,252.5,-0.3623316405387503,915_0
1,0.2137030995106036,0.48587731811697576,393.0,444.0,450.5,1302.0,843.5,2795.5,-0.31029126213592234,548.0,-0.2137030995106036,916_0
1,0.0947008547008547,0.4371633752244165,543.5,610.5,627.0,1601.0,1324.0,2780.0,-0.36882915482036704,884.0,-0.0947008547008547,917_0
